"","Player","Pos.x","Age.x","Tm.x","G.x","GS","MP.x","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Pos.y","Age.y","Tm.y","G.y","MP.y","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"63","Marco Belinelli\belinma01","SG",30,"CHO",74,0,24,3.6,8.3,0.429,1.4,3.8,0.36,2.2,4.5,0.488,0.512,2,2.3,0.893,0.2,2.2,2.4,2,0.6,0.1,0.9,1.2,10.5,"SG",30,"CHO",74,1778,13.3,0.566,0.46,0.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,NA,2,1.2,3.2,0.087,NA,0.1,-2,-1.9,0.1
"64","DeAndre' Bembry\bembrde01","SF",22,"ATL",38,1,9.8,1.2,2.6,0.48,0,0.5,0.056,1.2,2.1,0.575,0.485,0.2,0.4,0.375,0.4,1.2,1.6,0.7,0.2,0.1,0.4,0.6,2.7,"SF",22,"ATL",38,371,8.8,0.481,0.184,0.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,NA,-0.1,0.4,0.3,0.038,NA,-4.4,0.1,-4.3,-0.2
"65","Dragan Bender\bendedr01","PF",19,"PHO",43,0,13.3,1.3,3.7,0.354,0.7,2.3,0.277,0.7,1.4,0.483,0.441,0.1,0.3,0.364,0.5,1.9,2.4,0.5,0.2,0.5,0.7,1.7,3.4,"PF",19,"PHO",43,574,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,NA,-0.7,0.3,-0.3,-0.029,NA,-4,-0.3,-4.3,-0.3
"66","Anthony Bennett\bennean01","PF",23,"BRK",23,1,11.5,1.7,4,0.413,0.6,2.1,0.271,1.1,1.9,0.568,0.484,1.1,1.6,0.722,1.1,2.3,3.4,0.5,0.2,0.1,0.5,0.8,5,"PF",23,"BRK",23,264,14.7,0.533,0.522,0.391,10.2,21,15.6,7.1,0.9,0.9,10,19.4,NA,0.3,0.2,0.5,0.09,NA,-0.8,-2.2,-3,-0.1
"67","Ben Bentil\bentibe01","PF",21,"DAL",3,0,3.3,0,1,0,0,0.3,0,0,0.7,0,0,0,0,NA,0,0.7,0.7,0,0,0,0.3,0.3,0,"PF",21,"DAL",3,10,-17.6,0,0.333,0,0,24.4,11.6,0,0,0,25,18.9,NA,-0.1,0,-0.1,-0.473,NA,-22.4,-4.5,-26.9,-0.1
"68","Dāvis Bertāns\bertada01","PF",24,"SAS",67,6,12.1,1.5,3.5,0.44,1,2.6,0.399,0.5,0.9,0.557,0.588,0.4,0.5,0.824,0.3,1.1,1.5,0.7,0.3,0.4,0.5,1.1,4.5,"PF",24,"SAS",67,808,12.9,0.609,0.739,0.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,NA,1.1,1.2,2.3,0.135,NA,1.2,0.6,1.8,0.8
"69","Patrick Beverley\beverpa01","SG",28,"HOU",67,67,30.7,3.4,8.1,0.42,1.6,4.3,0.382,1.8,3.8,0.463,0.521,1.1,1.4,0.768,1.4,4.4,5.9,4.2,1.5,0.4,1.5,3.3,9.5,"SG",28,"HOU",67,2058,13,0.546,0.53,0.175,5,15.8,10.4,18.8,2.3,1,14.6,14.1,NA,2.9,2.4,5.3,0.123,NA,0.8,1.5,2.3,2.3
"70","Bismack Biyombo\biyombi01","C",24,"ORL",81,27,22.1,2.2,4.2,0.528,0,0,NA,2.2,4.2,0.528,0.528,1.5,2.9,0.534,1.9,5.1,7,0.9,0.3,1.1,1.2,2.5,6,"C",24,"ORL",81,1793,12.2,0.546,0,0.69,9.3,25.6,17.2,6,0.7,4.1,17.7,13.2,NA,0.8,2.1,2.9,0.077,NA,-4.2,2,-2.2,-0.1
"71","Nemanja Bjelica\bjeline01","PF",28,"MIN",65,1,18.3,2.3,5.5,0.424,0.9,2.7,0.316,1.5,2.8,0.531,0.503,0.7,0.9,0.738,0.9,2.9,3.8,1.2,0.6,0.3,0.9,2.4,6.2,"PF",28,"MIN",65,1190,11,0.526,0.497,0.171,5.5,18.6,12,9.6,1.7,1.4,13.4,16.4,NA,0.6,0.9,1.5,0.059,NA,-0.7,-0.4,-1.1,0.3
"72","Tarik Black\blackta01","C",25,"LAL",67,16,16.3,2.2,4.4,0.51,0,0,0.5,2.2,4.4,0.51,0.512,1.2,1.6,0.752,2.1,3,5.1,0.6,0.4,0.7,0.9,2.6,5.7,"C",25,"LAL",67,1091,15,0.56,0.007,0.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,NA,1.5,0.8,2.4,0.105,NA,-1.8,0.2,-1.6,0.1
"73","Eric Bledsoe\bledser01","PG",27,"PHO",66,66,33,6.8,15.7,0.434,1.6,4.7,0.335,5.2,11,0.477,0.485,5.9,6.9,0.847,0.8,4.1,4.8,6.3,1.4,0.5,3.4,2.5,21.1,"PG",27,"PHO",66,2176,20.5,0.563,0.3,0.443,2.5,13.8,8,31.1,2,1.2,15.3,28.1,NA,4,1.4,5.3,0.118,NA,3.7,-0.4,3.3,2.9
"74","Bojan Bogdanović\bogdabo02","SF",27,"TOT",81,54,25.7,4.6,10.4,0.445,1.8,4.8,0.367,2.9,5.6,0.512,0.53,2.7,3,0.893,0.5,3,3.4,1.4,0.4,0.1,1.6,1.8,13.7,"SF",27,"TOT",81,2083,13.5,0.585,0.464,0.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,NA,2,0.9,2.9,0.067,NA,-0.1,-2.8,-2.9,-0.5
"75","Bojan Bogdanović\bogdabo02","SF",27,"TOT",81,54,25.7,4.6,10.4,0.445,1.8,4.8,0.367,2.9,5.6,0.512,0.53,2.7,3,0.893,0.5,3,3.4,1.4,0.4,0.1,1.6,1.8,13.7,"SF",27,"BRK",55,1482,13,0.572,0.453,0.273,1.7,12.3,7,10.1,0.8,0.2,12,22.5,NA,1,0.6,1.6,0.052,NA,-0.4,-2.6,-3,-0.4
"76","Bojan Bogdanović\bogdabo02","SF",27,"TOT",81,54,25.7,4.6,10.4,0.445,1.8,4.8,0.367,2.9,5.6,0.512,0.53,2.7,3,0.893,0.5,3,3.4,1.4,0.4,0.1,1.6,1.8,13.7,"SF",27,"WAS",26,601,14.7,0.617,0.491,0.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,NA,0.9,0.3,1.3,0.103,NA,0.6,-3.1,-2.6,-0.1
"77","Bojan Bogdanović\bogdabo02","SF",27,"BRK",55,54,26.9,4.9,11.1,0.44,1.8,5,0.357,3.1,6.1,0.509,0.521,2.7,3,0.874,0.4,3.2,3.6,1.6,0.4,0.1,1.7,1.8,14.2,"SF",27,"TOT",81,2083,13.5,0.585,0.464,0.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,NA,2,0.9,2.9,0.067,NA,-0.1,-2.8,-2.9,-0.5
"78","Bojan Bogdanović\bogdabo02","SF",27,"BRK",55,54,26.9,4.9,11.1,0.44,1.8,5,0.357,3.1,6.1,0.509,0.521,2.7,3,0.874,0.4,3.2,3.6,1.6,0.4,0.1,1.7,1.8,14.2,"SF",27,"BRK",55,1482,13,0.572,0.453,0.273,1.7,12.3,7,10.1,0.8,0.2,12,22.5,NA,1,0.6,1.6,0.052,NA,-0.4,-2.6,-3,-0.4
"79","Bojan Bogdanović\bogdabo02","SF",27,"BRK",55,54,26.9,4.9,11.1,0.44,1.8,5,0.357,3.1,6.1,0.509,0.521,2.7,3,0.874,0.4,3.2,3.6,1.6,0.4,0.1,1.7,1.8,14.2,"SF",27,"WAS",26,601,14.7,0.617,0.491,0.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,NA,0.9,0.3,1.3,0.103,NA,0.6,-3.1,-2.6,-0.1
"80","Bojan Bogdanović\bogdabo02","SF",27,"WAS",26,0,23.1,4.1,9,0.457,1.7,4.4,0.391,2.4,4.6,0.521,0.553,2.7,2.9,0.934,0.5,2.5,3.1,0.8,0.4,0.2,1.5,1.8,12.7,"SF",27,"TOT",81,2083,13.5,0.585,0.464,0.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,NA,2,0.9,2.9,0.067,NA,-0.1,-2.8,-2.9,-0.5
"81","Bojan Bogdanović\bogdabo02","SF",27,"WAS",26,0,23.1,4.1,9,0.457,1.7,4.4,0.391,2.4,4.6,0.521,0.553,2.7,2.9,0.934,0.5,2.5,3.1,0.8,0.4,0.2,1.5,1.8,12.7,"SF",27,"BRK",55,1482,13,0.572,0.453,0.273,1.7,12.3,7,10.1,0.8,0.2,12,22.5,NA,1,0.6,1.6,0.052,NA,-0.4,-2.6,-3,-0.4
"82","Bojan Bogdanović\bogdabo02","SF",27,"WAS",26,0,23.1,4.1,9,0.457,1.7,4.4,0.391,2.4,4.6,0.521,0.553,2.7,2.9,0.934,0.5,2.5,3.1,0.8,0.4,0.2,1.5,1.8,12.7,"SF",27,"WAS",26,601,14.7,0.617,0.491,0.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,NA,0.9,0.3,1.3,0.103,NA,0.6,-3.1,-2.6,-0.1
"83","Andrew Bogut\bogutan01","C",32,"TOT",27,21,21.6,1.4,3,0.469,0,0,0,1.4,3,0.475,0.469,0.1,0.4,0.273,2.1,6,8.1,1.8,0.5,0.9,1.6,3.2,2.9,"C",32,"TOT",27,583,9.3,0.46,0.012,0.136,10.6,33.9,21.7,12.3,1.2,3.9,33.4,10.4,NA,-0.3,1,0.7,0.055,NA,-5.6,5.3,-0.3,0.3
"84","Andrew Bogut\bogutan01","C",32,"TOT",27,21,21.6,1.4,3,0.469,0,0,0,1.4,3,0.475,0.469,0.1,0.4,0.273,2.1,6,8.1,1.8,0.5,0.9,1.6,3.2,2.9,"C",32,"DAL",26,582,9.4,0.46,0.012,0.136,10.7,34,21.7,12.3,1.2,3.9,33.4,10.4,NA,-0.3,1,0.7,0.055,NA,-5.6,5.3,-0.3,0.3
"85","Andrew Bogut\bogutan01","C",32,"TOT",27,21,21.6,1.4,3,0.469,0,0,0,1.4,3,0.475,0.469,0.1,0.4,0.273,2.1,6,8.1,1.8,0.5,0.9,1.6,3.2,2.9,"C",32,"CLE",1,1,-35.3,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0.02,NA,-5.7,0,-5.7,0
"86","Andrew Bogut\bogutan01","C",32,"DAL",26,21,22.4,1.5,3.1,0.469,0,0,0,1.5,3.1,0.475,0.469,0.1,0.4,0.273,2.2,6.2,8.4,1.9,0.5,1,1.7,3.2,3,"C",32,"TOT",27,583,9.3,0.46,0.012,0.136,10.6,33.9,21.7,12.3,1.2,3.9,33.4,10.4,NA,-0.3,1,0.7,0.055,NA,-5.6,5.3,-0.3,0.3
"87","Andrew Bogut\bogutan01","C",32,"DAL",26,21,22.4,1.5,3.1,0.469,0,0,0,1.5,3.1,0.475,0.469,0.1,0.4,0.273,2.2,6.2,8.4,1.9,0.5,1,1.7,3.2,3,"C",32,"DAL",26,582,9.4,0.46,0.012,0.136,10.7,34,21.7,12.3,1.2,3.9,33.4,10.4,NA,-0.3,1,0.7,0.055,NA,-5.6,5.3,-0.3,0.3
"88","Andrew Bogut\bogutan01","C",32,"DAL",26,21,22.4,1.5,3.1,0.469,0,0,0,1.5,3.1,0.475,0.469,0.1,0.4,0.273,2.2,6.2,8.4,1.9,0.5,1,1.7,3.2,3,"C",32,"CLE",1,1,-35.3,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0.02,NA,-5.7,0,-5.7,0
"89","Andrew Bogut\bogutan01","C",32,"CLE",1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,2,0,"C",32,"TOT",27,583,9.3,0.46,0.012,0.136,10.6,33.9,21.7,12.3,1.2,3.9,33.4,10.4,NA,-0.3,1,0.7,0.055,NA,-5.6,5.3,-0.3,0.3
"90","Andrew Bogut\bogutan01","C",32,"CLE",1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,2,0,"C",32,"DAL",26,582,9.4,0.46,0.012,0.136,10.7,34,21.7,12.3,1.2,3.9,33.4,10.4,NA,-0.3,1,0.7,0.055,NA,-5.6,5.3,-0.3,0.3
"91","Andrew Bogut\bogutan01","C",32,"CLE",1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,2,0,"C",32,"CLE",1,1,-35.3,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0.02,NA,-5.7,0,-5.7,0
"92","Joel Bolomboy\bolomjo01","PF",23,"UTA",12,0,4.4,0.8,1.3,0.563,0.1,0.3,0.25,0.7,1,0.667,0.594,0.3,0.5,0.5,0.3,1.1,1.4,0.2,0.1,0.2,0.2,0.1,1.8,"PF",23,"UTA",12,53,19.7,0.59,0.25,0.375,9,27.6,18.5,6.3,1,3.1,9.7,18.2,NA,0.1,0.1,0.2,0.171,NA,-1.3,0.5,-0.8,0
"93","Devin Booker\bookede01","SG",20,"PHO",78,78,35,7.8,18.3,0.423,1.9,5.2,0.363,5.9,13.2,0.447,0.475,4.7,5.7,0.832,0.6,2.6,3.2,3.4,0.9,0.3,3.1,3.1,22.1,"SG",20,"PHO",78,2730,14.6,0.531,0.283,0.308,1.8,8.3,5,16.3,1.3,0.6,12.9,28.6,NA,1.3,0.6,2,0.035,NA,0.4,-2.7,-2.3,-0.2
"94","Trevor Booker\booketr01","PF",29,"BRK",71,43,24.7,4.3,8.3,0.516,0.4,1.1,0.321,3.9,7.2,0.546,0.537,1,1.5,0.673,2,6,8,1.9,1.1,0.4,1.8,2.1,10,"PF",29,"BRK",71,1754,15.7,0.554,0.132,0.186,8.7,25.5,17.2,12.9,2,1.2,16.6,18.7,NA,1,2.2,3.1,0.086,NA,-1.6,1.7,0.1,0.9
"95","Avery Bradley\bradlav01","SG",26,"BOS",55,55,33.4,6.5,14.1,0.463,2,5,0.39,4.6,9.1,0.504,0.533,1.2,1.7,0.731,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,16.3,"SG",26,"BOS",55,1835,14.4,0.548,0.357,0.12,4,16.2,10.1,11,1.8,0.5,9.7,21.9,NA,1.1,2,3.1,0.081,NA,-0.2,-0.4,-0.5,0.7
"96","Corey Brewer\breweco01","SF",30,"TOT",82,11,15.6,1.8,4.2,0.422,0.3,1.4,0.229,1.5,2.8,0.522,0.461,0.6,0.8,0.735,0.4,1.6,2,1.2,0.7,0.2,0.7,1.6,4.5,"SF",30,"TOT",82,1281,9.1,0.491,0.339,0.195,2.7,11.6,7.1,10.7,2.3,1.3,12.7,14.3,NA,0,1.2,1.2,0.045,NA,-2.9,0.2,-2.7,-0.2
"97","Corey Brewer\breweco01","SF",30,"TOT",82,11,15.6,1.8,4.2,0.422,0.3,1.4,0.229,1.5,2.8,0.522,0.461,0.6,0.8,0.735,0.4,1.6,2,1.2,0.7,0.2,0.7,1.6,4.5,"SF",30,"HOU",58,923,7.5,0.491,0.414,0.194,2.5,11,6.7,9,1.9,1.1,12.7,12.9,NA,0,0.8,0.9,0.045,NA,-3.1,0,-3.1,-0.3
"98","Corey Brewer\breweco01","SF",30,"TOT",82,11,15.6,1.8,4.2,0.422,0.3,1.4,0.229,1.5,2.8,0.522,0.461,0.6,0.8,0.735,0.4,1.6,2,1.2,0.7,0.2,0.7,1.6,4.5,"SF",30,"LAL",24,358,13.3,0.49,0.198,0.198,3.2,13,7.9,15,3.3,1.8,12.6,18,NA,0,0.3,0.3,0.047,NA,-2.4,0.7,-1.7,0
"99","Corey Brewer\breweco01","SF",30,"HOU",58,8,15.9,1.6,3.9,0.414,0.4,1.6,0.234,1.2,2.3,0.541,0.463,0.6,0.8,0.727,0.4,1.6,2,1.1,0.6,0.2,0.6,1.8,4.2,"SF",30,"TOT",82,1281,9.1,0.491,0.339,0.195,2.7,11.6,7.1,10.7,2.3,1.3,12.7,14.3,NA,0,1.2,1.2,0.045,NA,-2.9,0.2,-2.7,-0.2
"100","Corey Brewer\breweco01","SF",30,"HOU",58,8,15.9,1.6,3.9,0.414,0.4,1.6,0.234,1.2,2.3,0.541,0.463,0.6,0.8,0.727,0.4,1.6,2,1.1,0.6,0.2,0.6,1.8,4.2,"SF",30,"HOU",58,923,7.5,0.491,0.414,0.194,2.5,11,6.7,9,1.9,1.1,12.7,12.9,NA,0,0.8,0.9,0.045,NA,-3.1,0,-3.1,-0.3
"101","Corey Brewer\breweco01","SF",30,"HOU",58,8,15.9,1.6,3.9,0.414,0.4,1.6,0.234,1.2,2.3,0.541,0.463,0.6,0.8,0.727,0.4,1.6,2,1.1,0.6,0.2,0.6,1.8,4.2,"SF",30,"LAL",24,358,13.3,0.49,0.198,0.198,3.2,13,7.9,15,3.3,1.8,12.6,18,NA,0,0.3,0.3,0.047,NA,-2.4,0.7,-1.7,0
"102","Corey Brewer\breweco01","SF",30,"LAL",24,3,14.9,2.2,5,0.438,0.2,1,0.208,2,4,0.495,0.459,0.8,1,0.75,0.5,1.7,2.2,1.5,1,0.3,0.8,1.2,5.4,"SF",30,"TOT",82,1281,9.1,0.491,0.339,0.195,2.7,11.6,7.1,10.7,2.3,1.3,12.7,14.3,NA,0,1.2,1.2,0.045,NA,-2.9,0.2,-2.7,-0.2
"103","Corey Brewer\breweco01","SF",30,"LAL",24,3,14.9,2.2,5,0.438,0.2,1,0.208,2,4,0.495,0.459,0.8,1,0.75,0.5,1.7,2.2,1.5,1,0.3,0.8,1.2,5.4,"SF",30,"HOU",58,923,7.5,0.491,0.414,0.194,2.5,11,6.7,9,1.9,1.1,12.7,12.9,NA,0,0.8,0.9,0.045,NA,-3.1,0,-3.1,-0.3
"104","Corey Brewer\breweco01","SF",30,"LAL",24,3,14.9,2.2,5,0.438,0.2,1,0.208,2,4,0.495,0.459,0.8,1,0.75,0.5,1.7,2.2,1.5,1,0.3,0.8,1.2,5.4,"SF",30,"LAL",24,358,13.3,0.49,0.198,0.198,3.2,13,7.9,15,3.3,1.8,12.6,18,NA,0,0.3,0.3,0.047,NA,-2.4,0.7,-1.7,0
"105","Malcolm Brogdon\brogdma01","SG",24,"MIL",75,28,26.4,3.9,8.5,0.457,1,2.6,0.404,2.8,5.9,0.48,0.518,1.5,1.7,0.865,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,10.2,"SG",24,"MIL",75,1982,14.9,0.555,0.304,0.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,NA,2.6,1.5,4.1,0.1,NA,0.6,-1.1,-0.5,0.8
"106","Aaron Brooks\brookaa01","PG",32,"IND",65,0,13.8,1.9,4.6,0.403,0.7,2,0.375,1.1,2.6,0.424,0.483,0.5,0.6,0.8,0.3,0.8,1.1,1.9,0.4,0.1,1,1.4,5,"PG",32,"IND",65,894,9.5,0.507,0.427,0.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,NA,-0.2,0.5,0.3,0.016,NA,-2.1,-2.5,-4.6,-0.6
"107","Anthony Brown\brownan02","SF",24,"TOT",11,0,14.5,1.6,4.5,0.36,0.6,2.5,0.259,1,2.1,0.478,0.43,0,0,NA,0.7,2.3,3,0.7,0.5,0.1,0.5,1.4,3.9,"SF",24,"TOT",11,159,7.2,0.43,0.54,0,5.3,16.9,11,7.6,1.5,0.5,10.7,15.6,NA,-0.2,0.2,0,0.001,NA,-3.8,-0.2,-4,-0.1
"108","Anthony Brown\brownan02","SF",24,"TOT",11,0,14.5,1.6,4.5,0.36,0.6,2.5,0.259,1,2.1,0.478,0.43,0,0,NA,0.7,2.3,3,0.7,0.5,0.1,0.5,1.4,3.9,"SF",24,"NOP",9,143,5.9,0.415,0.585,0,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,NA,-0.2,0.2,0,-0.007,NA,-4.3,0,-4.3,-0.1
"109","Anthony Brown\brownan02","SF",24,"TOT",11,0,14.5,1.6,4.5,0.36,0.6,2.5,0.259,1,2.1,0.478,0.43,0,0,NA,0.7,2.3,3,0.7,0.5,0.1,0.5,1.4,3.9,"SF",24,"ORL",2,16,18.5,0.5,0.333,0,13.2,35,23.8,23,0,0,10,27.5,NA,0,0,0,0.076,NA,0.9,-1.8,-0.8,0
"110","Anthony Brown\brownan02","SF",24,"NOP",9,0,15.9,1.6,4.6,0.341,0.7,2.7,0.25,0.9,1.9,0.471,0.415,0,0,NA,0.7,2.2,2.9,0.7,0.6,0.1,0.6,1.4,3.8,"SF",24,"TOT",11,159,7.2,0.43,0.54,0,5.3,16.9,11,7.6,1.5,0.5,10.7,15.6,NA,-0.2,0.2,0,0.001,NA,-3.8,-0.2,-4,-0.1
"111","Anthony Brown\brownan02","SF",24,"NOP",9,0,15.9,1.6,4.6,0.341,0.7,2.7,0.25,0.9,1.9,0.471,0.415,0,0,NA,0.7,2.2,2.9,0.7,0.6,0.1,0.6,1.4,3.8,"SF",24,"NOP",9,143,5.9,0.415,0.585,0,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,NA,-0.2,0.2,0,-0.007,NA,-4.3,0,-4.3,-0.1
"112","Anthony Brown\brownan02","SF",24,"NOP",9,0,15.9,1.6,4.6,0.341,0.7,2.7,0.25,0.9,1.9,0.471,0.415,0,0,NA,0.7,2.2,2.9,0.7,0.6,0.1,0.6,1.4,3.8,"SF",24,"ORL",2,16,18.5,0.5,0.333,0,13.2,35,23.8,23,0,0,10,27.5,NA,0,0,0,0.076,NA,0.9,-1.8,-0.8,0
"113","Anthony Brown\brownan02","SF",24,"ORL",2,0,8,2,4.5,0.444,0.5,1.5,0.333,1.5,3,0.5,0.5,0,0,NA,1,2.5,3.5,1,0,0,0.5,1,4.5,"SF",24,"TOT",11,159,7.2,0.43,0.54,0,5.3,16.9,11,7.6,1.5,0.5,10.7,15.6,NA,-0.2,0.2,0,0.001,NA,-3.8,-0.2,-4,-0.1
"114","Anthony Brown\brownan02","SF",24,"ORL",2,0,8,2,4.5,0.444,0.5,1.5,0.333,1.5,3,0.5,0.5,0,0,NA,1,2.5,3.5,1,0,0,0.5,1,4.5,"SF",24,"NOP",9,143,5.9,0.415,0.585,0,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,NA,-0.2,0.2,0,-0.007,NA,-4.3,0,-4.3,-0.1
"115","Anthony Brown\brownan02","SF",24,"ORL",2,0,8,2,4.5,0.444,0.5,1.5,0.333,1.5,3,0.5,0.5,0,0,NA,1,2.5,3.5,1,0,0,0.5,1,4.5,"SF",24,"ORL",2,16,18.5,0.5,0.333,0,13.2,35,23.8,23,0,0,10,27.5,NA,0,0,0,0.076,NA,0.9,-1.8,-0.8,0
"116","Bobby Brown\brownbo02","PG",32,"HOU",25,0,4.9,0.9,2.4,0.383,0.6,1.4,0.4,0.4,1,0.36,0.5,0.1,0.1,1,0,0.2,0.2,0.6,0,0,0.2,0.2,2.5,"PG",32,"HOU",25,123,10.8,0.509,0.583,0.033,0,5.3,2.7,17.6,0.4,0,7.6,22.7,NA,0.1,0,0.1,0.04,NA,-1.5,-6.1,-7.6,-0.2
"117","Jaylen Brown\brownja02","SF",20,"BOS",78,20,17.2,2.5,5.4,0.454,0.6,1.7,0.341,1.9,3.7,0.507,0.508,1.1,1.6,0.685,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,6.6,"SF",20,"BOS",78,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,NA,0.2,1.3,1.5,0.053,NA,-3.1,-0.9,-4,-0.7
"118","Nicolás Brussino\brussni01","SG",23,"DAL",54,2,9.6,1,2.6,0.369,0.5,1.8,0.305,0.4,0.9,0.5,0.472,0.3,0.4,0.773,0.5,1.3,1.8,0.9,0.3,0.1,0.5,0.8,2.8,"SG",23,"DAL",54,521,10.7,0.498,0.674,0.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16,NA,0,0.6,0.6,0.055,NA,-1.7,0.7,-1,0.1
"119","Reggie Bullock\bullore01","SF",25,"DET",31,5,15.1,1.7,4.1,0.422,0.9,2.4,0.384,0.8,1.8,0.473,0.531,0.2,0.2,0.714,0.4,1.6,2.1,0.9,0.6,0.1,0.3,0.7,4.5,"SF",25,"DET",31,467,11.7,0.538,0.57,0.055,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,NA,0.4,0.5,1,0.101,NA,-0.4,0.5,0.1,0.2
"120","Trey Burke\burketr01","PG",24,"WAS",57,0,12.3,2,4.5,0.455,0.5,1.2,0.443,1.5,3.2,0.459,0.516,0.4,0.5,0.759,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,5,"PG",24,"WAS",57,703,10.8,0.532,0.275,0.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,NA,0.3,0.3,0.5,0.036,NA,-2.3,-3.4,-5.7,-0.7
"121","Alec Burks\burksal01","SG",25,"UTA",42,0,15.5,2.4,5.9,0.399,0.6,1.8,0.329,1.8,4.1,0.43,0.45,1.4,1.9,0.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7,"SG",25,"UTA",42,653,11.6,0.501,0.306,0.315,3.1,17.7,10.6,7.5,1.4,0.6,11,22.7,NA,-0.1,0.9,0.8,0.056,NA,-3.3,-0.9,-4.2,-0.4
"122","Jimmy Butler\butleji01","SF",27,"CHI",76,75,37,7.5,16.5,0.455,1.2,3.3,0.367,6.3,13.2,0.477,0.492,7.7,8.9,0.865,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,23.9,"SF",27,"CHI",76,2809,25.1,0.586,0.198,0.54,4.9,13.2,9,24.8,2.6,0.9,9.3,26.5,NA,10.1,3.8,13.8,0.236,NA,5.8,1.1,6.9,6.3
"123","Bruno Caboclo\cabocbr01","SF",21,"TOR",9,0,4.4,0.7,1.8,0.375,0.2,0.7,0.333,0.4,1.1,0.4,0.438,0,0,NA,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,1.6,"SF",21,"TOR",9,40,14.6,0.438,0.375,0,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,NA,0,0.1,0.1,0.083,NA,0.1,0.7,0.8,0
"124","José Calderón\caldejo01","PG",35,"TOT",41,13,13.1,1.3,3.3,0.41,0.5,1.6,0.313,0.9,1.7,0.5,0.485,0.3,0.3,0.917,0.4,1.4,1.8,2.1,0.3,0,1,0.9,3.4,"PG",35,"TOT",41,539,8.9,0.506,0.478,0.09,3,12.2,7.5,23.3,1,0.2,22.7,14.4,NA,0,0.3,0.3,0.023,NA,-2.9,-1.8,-4.7,-0.4
"125","José Calderón\caldejo01","PG",35,"TOT",41,13,13.1,1.3,3.3,0.41,0.5,1.6,0.313,0.9,1.7,0.5,0.485,0.3,0.3,0.917,0.4,1.4,1.8,2.1,0.3,0,1,0.9,3.4,"PG",35,"LAL",24,292,9.1,0.508,0.442,0.052,2.9,13.2,7.9,24.7,1.2,0.3,24.8,15.3,NA,-0.1,0.1,0,0,NA,-3,-2.1,-5.1,-0.2
"126","José Calderón\caldejo01","PG",35,"TOT",41,13,13.1,1.3,3.3,0.41,0.5,1.6,0.313,0.9,1.7,0.5,0.485,0.3,0.3,0.917,0.4,1.4,1.8,2.1,0.3,0,1,0.9,3.4,"PG",35,"ATL",17,247,8.7,0.504,0.526,0.14,3.2,11,7.1,21.6,0.8,0,19.9,13.3,NA,0.1,0.2,0.3,0.051,NA,-2.8,-1.4,-4.2,-0.1
